method,prior,checkpoint,calibration,repeat,n_calib,n_test,per_query_shots,offline_quantum_shots,fusion_weight,mean_oracle_dfe_sigma,mae_F_e,rmse_F_e,bias_F_e,pearson
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,8,512,0.25275478787580496,,0.08312360133232972,0.10637303279604564,0.016423253888926303,0.8479390127982629
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,16,1024,0.2561689803819167,,0.07688604946121341,0.09870591133269274,0.014904823151957429,0.8735262110265632
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,32,2048,0.4404628402784909,,0.06646983483128376,0.08446860790944094,0.0110281421176164,0.9084971565082485
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,48,3072,0.5201450291647671,,0.0589449054692791,0.07461497839999481,0.009926406495994328,0.9298080891567331
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,64,4096,0.6212243888591709,,0.05372424509285896,0.06762074048114451,0.008897756665530727,0.9417135973512376
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,96,6144,0.7589620626564123,,0.04610113251802965,0.057580512203307746,0.00479311977243599,0.9572410715356109
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,128,8192,0.7334022082457438,,0.04210722650795874,0.05284449352237168,0.004944536339684874,0.9650275024113728
marginal_only_prior,bidir_affine,bidir_seed2,exact_labels,2,64,4032,0,0,0.0,,0.08860800414968968,0.11635029177196006,0.018629886885497025,0.8170118334643706
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,4,256,0.05435047431323656,,0.08553221675404672,0.11184267178379871,0.017520106900585187,0.8327492099258471
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,8,512,0.24397068106500763,,0.0813200186419302,0.1040225338593008,0.015039957931469651,0.8546784192112264
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,16,1024,0.24442111342066566,,0.07534133803249965,0.09688259815587526,0.013639062739219833,0.877864003100462
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,32,2048,0.4293762974243223,,0.0654237088732984,0.08318712815838568,0.010115389660416207,0.9110241398029821
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,48,3072,0.5090119891125263,,0.05818933052106444,0.0736895279928894,0.009162175476864015,0.931292467882022
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,64,4096,0.6089481473896117,,0.053219987026340024,0.06700189505172842,0.008338522185339994,0.9426653420986665
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,96,6144,0.7498134486966823,,0.04580164004005047,0.057214944902607735,0.0044778894457857465,0.9577539675994623
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,2,64,4032,128,8192,0.724378572439269,,0.04184701235999547,0.052511690223610775,0.004579918845819075,0.9653866190991423
marginal_only_prior,bidir_affine,bidir_seed3,exact_labels,2,64,4032,0,0,0.0,,0.08936944771914437,0.11684975007036921,0.017903013193700117,0.8153198809872293
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,4,256,0.055700527665683834,,0.08627910427257655,0.11223075460722276,0.016806153775939768,0.8315948402595656
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,8,512,0.2540735249686943,,0.08215860197144918,0.10457915896719722,0.014349104377894124,0.8526033528780471
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,16,1024,0.2563662700344522,,0.07560913008613626,0.09676442734034492,0.012854627308181363,0.8780937833421802
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,32,2048,0.4402330557113435,,0.0656281798066625,0.08316406693548936,0.009493221156967492,0.91094427681377
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,48,3072,0.5207595880588958,,0.058239205809464796,0.07357289470074983,0.008595320848515619,0.9313611181249528
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,64,4096,0.6179703593846327,,0.05330704331241502,0.06696675020766762,0.007908357418172427,0.9426156987990807
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,96,6144,0.7579641354089053,,0.045852305351764155,0.05724975842160302,0.004148123682225454,0.9576419803580022
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,2,64,4032,128,8192,0.7313574877331429,,0.041818902247053556,0.05243470076929305,0.004249287388832039,0.9654398644531392
marginal_only_prior,bidir_affine,bidir_seed4,exact_labels,2,64,4032,0,0,0.0,,0.08865658698570027,0.11616123805236911,0.018454154655091044,0.8179940679468163
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,4,256,0.055653899348893934,,0.08547615886550776,0.11158116567300935,0.017327540274599,0.8339293375951657
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,8,512,0.24668397661088165,,0.08132435189723627,0.10398967131736961,0.014867650990411251,0.8547381648723922
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,16,1024,0.24772958146696253,,0.07530622100076624,0.09667398925992748,0.013439309114721892,0.87855282107456
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,32,2048,0.4316492168292584,,0.06535348267836863,0.0830459745515331,0.009970440301802188,0.9114122161065898
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,48,3072,0.5108827272411851,,0.05813954908831475,0.07362126198540996,0.009041425753467341,0.9314607876525117
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,64,4096,0.6110536249760289,,0.05317382505753665,0.06692263543951225,0.00823458871258958,0.9428041017594724
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,96,6144,0.75396912615745,,0.045786922504074686,0.057183777401978976,0.004356219533154208,0.9577725526587364
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,2,64,4032,128,8192,0.7255302130322958,,0.04184351628972794,0.05247343328030909,0.004509348562235296,0.965449201266178
marginal_only_prior,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.11321771596984946,0.13755381116155468,0.00868434747628318,0.7378089223588842
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,4,4352,0.06283019245696425,,0.10772416081959385,0.13085912514370618,0.008026300648422987,0.770579378437041
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,8,4608,0.24399736287377527,,0.09646073758343476,0.11771053937893783,0.007520711298539863,0.8134493520345993
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,16,5120,0.2590375609109529,,0.09065961529902593,0.11067324505226361,0.005971338991216924,0.847423909452746
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,32,6144,0.477014866270645,,0.07403232900132792,0.09103351572942416,0.0039693514380240835,0.8971178915931803
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,48,7168,0.5974707577624337,,0.06335088264350756,0.07837563570359338,0.0035134565733902067,0.9229019612788872
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,64,8192,0.6090412860483708,,0.05913229787205085,0.07277868722960741,0.004448652823458096,0.935821948692962
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,96,10240,0.682636337856207,,0.05097525023916033,0.06274327358363553,0.0025894390761810712,0.9534890151263398
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,2,64,4032,128,12288,0.7081509754553142,,0.04646364121388401,0.05724645635973829,0.001992071577574818,0.9625607048828337
marginal_only_prior,summary_ridge,none,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.10599692748206489,0.1275359735355387,-0.013701452231632863,0.77567489559046
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,4,4352,0.027669289897702527,,0.10335708841178308,0.12442983044739299,-0.013371845070833575,0.7896125224201318
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,8,4608,0.19016899776964913,,0.09166880741069683,0.1114876847361152,-0.010351293027758834,0.8347327851114849
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,16,5120,0.18220562383359348,,0.08945485358856926,0.10875240190614693,-0.011530949172989418,0.8491342326619558
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,32,6144,0.41281789125104096,,0.07293164001094148,0.08915867006711307,-0.008540642366845376,0.9011539646787814
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,48,7168,0.5294145828355133,,0.06300253895463817,0.07751893128002302,-0.006431973016065076,0.9251888511909858
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,64,8192,0.5390465120972071,,0.05985943643382303,0.0731663601607397,-0.005383367526262436,0.9348648835269473
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,96,10240,0.6063515296012013,,0.05224154108442531,0.06421946453673248,-0.005541588960410522,0.9518494841635762
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,2,64,4032,128,12288,0.6459244848939559,,0.04760437821378655,0.05858259072482389,-0.005346129753312347,0.9608730867920363
marginal_only_prior,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.0957394201861675,0.12030365599338154,0.017306212752959724,0.8161332729456374
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,4,4352,0.0382720045083291,,0.09287787131811874,0.11662834764932249,0.016575398010136487,0.82999296403988
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,8,4608,0.1627319678063712,,0.08533851890282151,0.10722579926819044,0.015127082389551964,0.8573402681652211
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,16,5120,0.1633377908660786,,0.08314079106354486,0.10444354474641206,0.014187231472553345,0.8704601192731654
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,32,6144,0.3983408697203148,,0.06900010518738733,0.0862886542098993,0.0099344190524862,0.9109227444516671
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,48,7168,0.5210431062903598,,0.059894412883961023,0.07494036223273515,0.008304411756847666,0.9320838729148898
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,64,8192,0.5412400241969217,,0.05610730525894729,0.07026149470915949,0.008875556432913316,0.9418348151402489
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,96,10240,0.6248556192485898,,0.04892518803559594,0.061144022592280314,0.006339777673918027,0.9565745500169135
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,2,64,4032,128,12288,0.6684004186929636,,0.04446873146521703,0.05544628813090262,0.0052267352420395565,0.9647843076109324
marginal_only_prior,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.0982766558123699,0.12319647180740144,0.019175084802179942,0.8063439617604998
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,4,4352,0.04246423052338426,,0.09503350533807425,0.11905808496084154,0.018284858105242364,0.8223916444652497
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,8,4608,0.17064128373157586,,0.08698758901816757,0.10926964841594232,0.016571134715743386,0.8512955222031916
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,16,5120,0.17307714902754395,,0.0845675387849389,0.10606343452281795,0.015546668678889592,0.8664724176652823
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,32,6144,0.4071334444274575,,0.06991433945839542,0.08743622040209778,0.010879693246021924,0.9085614518224417
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,48,7168,0.529578831978878,,0.06056235169153181,0.0757390595773804,0.009036101268029346,0.9306848940781745
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,64,8192,0.5509928789720927,,0.05656270806935783,0.07084525354009553,0.0095627773887962,0.9409580345210823
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,96,10240,0.6341395627559708,,0.04922054312828072,0.061488914674492294,0.006860587557174917,0.9561450657173388
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,2,64,4032,128,12288,0.6752922648692128,,0.044752412567726906,0.055814849853087656,0.005709021511717657,0.9644123937174749
marginal_only_prior,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.09524618927426758,0.11987563346196481,0.017462282027725793,0.8170118334643705
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,4,4352,0.038979934966906916,,0.09235893124117661,0.11616882909980207,0.01671186558253441,0.8308744319473096
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,8,4608,0.16064210635654813,,0.08503112403923299,0.10698389803446172,0.015286065529644533,0.8577226710589031
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,16,5120,0.15972869050153013,,0.08296516127460066,0.10436203957034652,0.014387288797927028,0.8701852323238033
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,32,6144,0.39503066147822796,,0.06883026839032874,0.0861916711099887,0.010090095702900705,0.9110258997422135
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,48,7168,0.5180545934711454,,0.05982646195922978,0.07487294063939541,0.00843125966732507,0.9321748556762194
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,64,8192,0.5378371704985969,,0.056061053932767224,0.07024868203991298,0.009000690596593572,0.9418290359976834
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,96,10240,0.6208104228882244,,0.04894926523440825,0.06120045455016007,0.006469952129854456,0.9565071400591356
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,2,64,4032,128,12288,0.6647697101218352,,0.04449455088596611,0.055507158636667185,0.0053446693439725065,0.9647132358800198
marginal_only_prior,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.09603615071735859,0.12055249664275915,0.016829195506885587,0.8153198809872293
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,4,4352,0.04016007867259565,,0.09304316492887732,0.11672241436928722,0.016081484504403762,0.8297446042473587
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,8,4608,0.1705491347461882,,0.08543321955380027,0.10717437159732478,0.014626740984100457,0.8568407859360788
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,16,5120,0.17101733429086918,,0.08299217220718923,0.10407540336261542,0.013645149392163871,0.8714207018205777
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,32,6144,0.4041752952985738,,0.0690248030208365,0.08617973227655026,0.009542227083932419,0.9109166200878597
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,48,7168,0.5270608871902542,,0.05991113120963015,0.07486670748995625,0.00797484545463046,0.9319590826831813
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,64,8192,0.5466107309418964,,0.05607194063234906,0.0701087299229733,0.008575624810337561,0.9419149626585837
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,96,10240,0.6296494646666093,,0.04884687521325816,0.0609839662444821,0.0060789804145308535,0.9566826445337586
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,2,64,4032,128,12288,0.6704532429652309,,0.04447791256905754,0.05541604889922505,0.005032436669523432,0.9647984081730869
marginal_only_prior,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,0,4096,0.0,,0.09537521172700109,0.1198204557637332,0.01731327057992129,0.8179940679468164
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,4,4352,0.040075317489135676,,0.0923903600748319,0.11602446864851343,0.01654773822140669,0.8321079988760293
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,8,4608,0.16326560784470406,,0.0849846860879569,0.10686312643140207,0.015125841986350657,0.8583244130766517
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,16,5120,0.16286701583793353,,0.08288868666073872,0.10411361370691065,0.014202129394515968,0.8713553275904466
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,32,6144,0.39688701028270873,,0.06877635181880656,0.08608900753763359,0.009965581198451322,0.9114023758860961
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,48,7168,0.5191321233463644,,0.05982438046178913,0.07486735398045452,0.008340820735101898,0.932234270760027
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,64,8192,0.5390179876493206,,0.05603786679838171,0.0701852570778479,0.008913421644083033,0.9420126261537594
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,96,10240,0.6228535222094778,,0.04889123135976641,0.06109736627561436,0.0063775770131065295,0.9566732872159772
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,2,64,4032,128,12288,0.6652444086298577,,0.04451638580634266,0.055492293213428266,0.005286133988271327,0.964786841709481
stratified_dfe,none,none,none,3,0,4032,4,0,1.0,0.3207695375009817,0.2726281957242579,0.31836308316321565,-0.0021610936844751,0.5300108150706976
stratified_dfe,none,none,none,3,0,4032,8,0,1.0,0.2268183151650167,0.18673452736425494,0.22905721379074692,-0.0020370857479671636,0.6555729103746267
stratified_dfe,none,none,none,3,0,4032,16,0,1.0,0.16038476875049085,0.12903231624809522,0.16109125110822065,-0.0012000321765385923,0.7779514013309076
stratified_dfe,none,none,none,3,0,4032,32,0,1.0,0.11340915758250834,0.09159701421583397,0.11508974156297049,0.003062740640921725,0.8631277381601979
stratified_dfe,none,none,none,3,0,4032,48,0,1.0,0.09259818941201176,0.07382297899115771,0.0923384367957208,-9.429474267616146e-05,0.9064809849098037
stratified_dfe,none,none,none,3,0,4032,64,0,1.0,0.08019238437524542,0.06428819819582655,0.08104275352476885,0.00018730661314394738,0.9247899726156024
stratified_dfe,none,none,none,3,0,4032,96,0,1.0,0.06547680765882988,0.052043042193097924,0.06577297172023223,-0.0022696006289195454,0.9487345456657472
stratified_dfe,none,none,none,3,0,4032,128,0,1.0,0.05670457879125417,0.045278799195315626,0.056784895173581894,-0.0002273449245544653,0.9614210420676907
marginal_only_prior,exact_marginal_affine,none,exact_labels,3,64,4032,0,0,0.0,,0.11013336908409539,0.13503190492487138,0.008519630542162662,0.7378089223588842
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,4,256,0.155650597081967,,0.10056903043274161,0.12419052627068229,0.0068571694390186415,0.7823009608847326
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,8,512,0.32826590030221137,,0.09476341560780317,0.11791925439608224,0.005054220564948175,0.8038897061761695
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,16,1024,0.42219934021270156,,0.0830924029004972,0.10331241602473497,0.004415995355236999,0.8540133746353101
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,32,2048,0.5184625923642181,,0.0710528448330829,0.0884130567461297,0.005690437257719162,0.8977460660823374
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,48,3072,0.6056809088825689,,0.06213794717502179,0.0771318130086348,0.0033023404465949415,0.9232249912524219
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,64,4096,0.7387663742002121,,0.055787172113433994,0.07006270109496347,0.002363989804459839,0.9355509928519781
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,96,6144,0.7960610283058639,,0.04719161837188831,0.05929633536489144,-6.925591851872172e-05,0.9543531998194369
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,3,64,4032,128,8192,0.8874980060375006,,0.041831148009182834,0.05241892862819422,0.000756707256592273,0.9644458845920031
marginal_only_prior,summary_ridge,none,exact_labels,3,64,4032,0,0,0.0,,0.09769151327861954,0.11983189065095251,-0.002485776957797858,0.8002379944025372
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,4,256,0.13315053394740725,,0.09103553817573083,0.1123745435107842,-0.0024425452065911456,0.8255704756213744
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,8,512,0.2955418805015173,,0.08676173304136958,0.10814764937528099,-0.0023531699138799943,0.8378419735491515
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,16,1024,0.37661829448225825,,0.07723247487750368,0.09571131982487624,-0.0020015419511405295,0.8761553958077765
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,32,2048,0.4581583534918953,,0.06747453765143485,0.08384873409993097,5.632272955227784e-05,0.9081584617078269
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,48,3072,0.553199319467246,,0.059472825317060114,0.07389195211235441,-0.001162810623874512,0.9295398186463811
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,64,4096,0.6995119749045756,,0.054316589972708,0.06792268798829272,-0.0006159229900033797,0.9394720361663065
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,96,6144,0.7593628482708472,,0.04608369330240808,0.05777667990580956,-0.002321620684972086,0.9568096911845552
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,3,64,4032,128,8192,0.8242509127868459,,0.0411067296012198,0.05119219037964565,-0.0006242622929299374,0.9660432659756703
marginal_only_prior,bidir_affine,bidir_seed0,exact_labels,3,64,4032,0,0,0.0,,0.08901567348549776,0.1166481543547977,0.01846162564269483,0.8161332729456378
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,4,256,0.09203572091459261,,0.0841783499372576,0.10975429022573355,0.016563598802199465,0.8392049396399925
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,8,512,0.24014558074515402,,0.08117085489866038,0.10470217526691439,0.013538950691257002,0.8518805186338547
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,16,1024,0.3145159468744086,,0.07407453572932518,0.09498671105448449,0.012277720716558038,0.880792912943067
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,32,2048,0.39971335306504713,,0.06570158537304133,0.08428314053786443,0.012306485685173013,0.9096939368870874
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,48,3072,0.4961351830111705,,0.05872228198694146,0.07445148293113212,0.009255380686358108,0.9300479732108912
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,64,4096,0.6369582526855542,,0.05332583558047521,0.06709156233446743,0.006821647324613728,0.9421061471208756
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,96,6144,0.7308481172498491,,0.04545277014559803,0.05721647506158,0.003310247953804858,0.9578501531059193
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,3,64,4032,128,8192,0.8182188279263509,,0.0403306222128368,0.05048289471936213,0.0031699580500100404,0.9671111900992779
marginal_only_prior,bidir_affine,bidir_seed1,exact_labels,3,64,4032,0,0,0.0,,0.09152094860546377,0.1196573242376137,0.020654055763288597,0.8063439617604998
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,4,256,0.09385399395103187,,0.08630785279935348,0.11230976087877649,0.018512762865026292,0.8317274180640344
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,8,512,0.24491724503995052,,0.08279856477999274,0.10673668659609034,0.015096603897540193,0.846098736997489
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,16,1024,0.32034571705758147,,0.07540943742178992,0.09667899228328103,0.013653192291565239,0.8766789909535527
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,32,2048,0.40797691881533016,,0.06673408520133552,0.08555758634384289,0.013477205221755838,0.9072332607701361
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,48,3072,0.5038862210180123,,0.059401031963312576,0.07535660380526747,0.010199247834480849,0.9286017760563731
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,64,4096,0.64412946856479,,0.053786596975457124,0.06765365278565534,0.007470819509957057,0.9412544738794886
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,96,6144,0.7383700318288176,,0.045723734887791474,0.05754755500969825,0.0037279148633409926,0.9573929376800728
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,3,64,4032,128,8192,0.8268992241305172,,0.040540972310349914,0.05074587228415388,0.00338724173575272,0.9667741053949522
marginal_only_prior,bidir_affine,bidir_seed2,exact_labels,3,64,4032,0,0,0.0,,0.08860800414968968,0.11635029177196006,0.018629886885497025,0.8170118334643706
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,4,256,0.09047234060119165,,0.0838981874220626,0.10952503722875577,0.016748878209937736,0.8398307640829984
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,8,512,0.23738599367984056,,0.08086889161876668,0.1043932812269734,0.013723837050548042,0.8529012602565758
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,16,1024,0.31072380997119026,,0.07382160970359537,0.09486358507310481,0.012468258883121012,0.8811400960681508
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,32,2048,0.3972288494916696,,0.065621747471475,0.0842255148268211,0.012446167292895813,0.9097358546902101
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,48,3072,0.49369286143985636,,0.058676808783760845,0.07441658219127961,0.009385892079364615,0.9300534616035623
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,64,4096,0.635671647545189,,0.053298038684377436,0.06706173831125051,0.006906461498785946,0.9421344612516207
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,96,6144,0.7302913891861965,,0.04538283013681069,0.05718211391659582,0.0033671711153141818,0.9578813377483557
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,3,64,4032,128,8192,0.8170512812513514,,0.0402996940502313,0.05045868139735705,0.0032225614742407154,0.9671465004634912
marginal_only_prior,bidir_affine,bidir_seed3,exact_labels,3,64,4032,0,0,0.0,,0.08936944771914437,0.11684975007036921,0.017903013193700117,0.8153198809872293
